app,review,stars,at,userName,thumbsUpCount,replyContent,review_clean,char_len,word_len,vader_compound,vader_label,tb_polarity,stars_label
Swiggy,"Please do not order anything from Swiggy. They are a scam, they will not take responsibility for any mistake on their part, in my experience their service is very bad, they have no responsibility.",1,2025-09-26 15:09:16,Thomas VJ,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",please order anything swiggy scam take responsibility mistake part experience service bad responsibility,196,13,-0.8687,negative,-0.9099999999999998,negative
Swiggy,good,4,2025-09-26 15:08:29,PIYUSH YADAV,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,Good,5,2025-09-26 15:06:42,suveka karuppasamy,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,very nice,5,2025-09-26 15:06:07,Anil,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,9,1,0.4754,positive,0.78,positive
Swiggy,Very Poor Service,1,2025-09-26 15:05:38,Arvind Ji,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",poor service,17,2,-0.5256,negative,-0.52,negative
Swiggy,very good experience,5,2025-09-26 15:03:20,Awanish Kumar,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good experience,20,2,0.4927,positive,0.9099999999999999,positive
Swiggy,nice,4,2025-09-26 15:03:04,Ritika Aggarwal,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,good,5,2025-09-26 15:01:51,Geetha Kumari. O,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,awesome ❤️🙌,5,2025-09-26 15:01:07,NITISH Mandal,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",awesome red heart raise hand,11,5,0.6249,positive,1.0,positive
Swiggy,the biggest problem is help-bot. not at all helpful.,1,2025-09-26 14:59:42,Manoj PR,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",big problem help bot helpful,52,5,-0.6164,negative,0.0,negative
Swiggy,good,4,2025-09-26 14:59:02,Jagdish Singh Rawat,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good,5,2025-09-26 14:58:58,guri thind,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,my card discount is not available disappointed,3,2025-09-26 14:57:08,sourab bakare,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",card discount available disappointed,46,4,0.3724,positive,-0.475,neutral
Swiggy,very wrost app not any type of costumer support number,1,2025-09-26 14:52:16,Kailash Singh Tanwar,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",wrost app type costumer support number,54,6,0.4588,positive,0.2,negative
Swiggy,best,5,2025-09-26 14:48:52,Vikram Dangi,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",well,4,1,0.6369,positive,1.0,positive
Swiggy,good service 👍,5,2025-09-26 14:47:18,Balbir,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good service thumb,14,3,0.4404,positive,0.7,positive
Swiggy,pathetic,1,2025-09-26 14:47:06,Krishna Tiwari,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",pathetic,8,1,-0.5719,negative,-1.0,negative
Swiggy,nice,5,2025-09-26 14:47:01,Ramagiri Rasool,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,true love 😘,5,2025-09-26 14:47:00,Rahul Mandal,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",true love face blow kiss,11,5,0.8689,positive,0.425,positive
Swiggy,average,2,2025-09-26 14:44:40,anil kumar,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",average,7,1,0.0,neutral,-0.15,negative
Swiggy,good 👍,4,2025-09-26 14:43:18,Rabin Mitra,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb,6,2,0.4404,positive,0.7,positive
Swiggy,bekar hai bhaiya tut gaya main to.ye sale bina barish ke rain fees laga rahe hai jabardsti upar se ek delevery boy k pass 2..3 order thama dete hai wo 20 min k order ko 1 ghanta laga dete hai.,1,2025-09-26 14:42:03,Mr.Meghashyam Hukare,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",bekar hai bhaiya tut gaya main sale bina barish rain fee laga rahe hai jabardsti upar delevery boy pass order thama dete hai min order ghanta laga dete hai,192,29,0.0,neutral,0.16666666666666666,negative
Swiggy,good,5,2025-09-26 14:39:43,Swamy Mareyala,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,super,5,2025-09-26 14:38:42,Laxman Bandari,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",super,5,1,0.5994,positive,0.3333333333333333,positive
Swiggy,Good 😊,5,2025-09-26 14:35:54,roshan sonu,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good smile face smile eye,6,5,0.836,positive,0.7,positive
Swiggy,good,5,2025-09-26 14:35:46,AJAYA SAHOO,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,such a PATHETIC app. POOR customer support where genuine queries are NOT resolved. NEVER purchase swiggyone. my order delivered 3 items when i had ordered 4. no response from SWIGGY. a terrible app.,1,2025-09-26 14:35:29,Omkar Gadre,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",pathetic app poor customer support genuine query resolve never purchase swiggyone order deliver item order response swiggy terrible app,198,19,-0.9078,negative,-0.4,negative
Swiggy,👌👌👌👌,5,2025-09-26 14:33:57,Sharma Monika Tripathi,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",hand hand hand hand,4,4,0.9736,positive,0.0,positive
Swiggy,very fast service,4,2025-09-26 14:33:49,Sandhya Upadhyay,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",fast service,17,2,0.0,neutral,0.26,positive
Swiggy,no US kopan,1,2025-09-26 14:32:40,Samee Uddin,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",kopan,11,1,-0.296,negative,0.0,negative
Swiggy,no proper response from customer care,1,2025-09-26 14:31:29,Yashaswi,0,"Hey there, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",proper response customer care,37,4,0.25,positive,0.0,negative
Swiggy,"The food will arrive later than expected, and if the customer decides to cancel the order due to the delay, they will be charged the full amount as a cancellation fee. i reached out to customer support but they declined to refund, i wrote a mail too, it didnt help either. I encountered this problem previously while traveling by train, where my order was unexpectedly canceled right before the delivery time, without any prior notification about the cancellation.",1,2025-09-26 14:28:59,abhiram kalamata,19,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",food arrive later expect customer decide cancel order due delay charge full amount cancellation fee reach customer support decline refund write mail help either encounter problem previously travel train order unexpectedly cancel right delivery time without prior notification cancellation,464,39,-0.8212,negative,0.04300595238095238,negative
Swiggy,"they are snapdeal of food delivery apps, outdated and poor service.",1,2025-09-26 14:25:58,Gurpreet Singh,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",snapdeal food delivery app outdated poor service,67,7,-0.4767,negative,-0.4,negative
Swiggy,Order from Swiggy are often late. Donot accept damaged food from Swiggy.No compensation for damaged food.What other company like zomato gives. Also no compensation from Swiggy email id for support.,1,2025-09-26 14:25:52,Ajay Kumar,0,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",order swiggy often late donot accept damage food swiggy compensation damage food company like zomato give also compensation swiggy email support,197,21,-0.0516,negative,-0.2125,negative
Swiggy,worst service ever.,1,2025-09-26 14:25:02,Rimjhim Maji,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",bad service ever,19,3,-0.6249,negative,-1.0,negative
Swiggy,Good,5,2025-09-26 14:22:49,charan bhanuri,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,spoiled ice dont buy,1,2025-09-26 14:21:40,Dr.Vaheeda Shaik,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",spoil ice buy,20,3,0.0,neutral,0.0,negative
Swiggy,customer support is getting worst and worst day by day if you can't handle the consumer complains stop expanding you business Instamart and so ever is your future plans are try to be limited and available easy in reach to the consumer,1,2025-09-26 14:20:22,Naveen Kumar,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",customer support get bad bad day day handle consumer complain stop expand business instamart ever future plan try limited available easy reach consumer,234,23,-0.8481,negative,-0.2063492063492064,negative
Swiggy,best app for online food delivery,5,2025-09-26 14:20:19,Susmita Bose,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good app online food delivery,33,5,0.6369,positive,1.0,positive
Swiggy,good,5,2025-09-26 14:18:26,Gulfam Ghaji,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good,5,2025-09-26 14:15:15,Mrinmoy Mandal,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,Good,5,2025-09-26 14:14:10,M Ibrahim Shamsi,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good,4,2025-09-26 14:14:10,Amarnath narasimhamurthy,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good service and offers,5,2025-09-26 14:12:04,Nayana AS,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good service offer,23,3,0.4404,positive,0.39999999999999997,positive
Swiggy,👍,4,2025-09-26 14:11:17,Nutan Prajapati,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",thumb,1,1,0.0,neutral,0.0,positive
Swiggy,very very good 👍,5,2025-09-26 14:08:24,suvo bhunia,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb,16,2,0.5379,positive,0.9099999999999999,positive
Swiggy,very good 😊,5,2025-09-26 14:08:09,Aakash Thakur,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good smile face smile eye,11,5,0.8581,positive,0.9099999999999999,positive
Swiggy,yamy food good time dilever,5,2025-09-26 14:05:25,mahi Raj,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",yamy food good time dilever,27,5,0.4404,positive,0.7,positive
Swiggy,great tha Swiggy,5,2025-09-26 14:04:09,Ranjana Hiwale,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",great tha swiggy,16,3,0.6249,positive,0.8,positive
Swiggy,high cost late delivery time worst experience,2,2025-09-26 14:02:21,PRAKASH,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",high cost late delivery time bad experience,45,7,-0.6249,negative,-0.37999999999999995,negative
Swiggy,very good 😊,5,2025-09-26 14:00:28,Awkash Kumar,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good smile face smile eye,11,5,0.8581,positive,0.9099999999999999,positive
Swiggy,very good,4,2025-09-26 13:58:54,Roshan Chandrav,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,9,1,0.4927,positive,0.9099999999999999,positive
Swiggy,excellent,2,2025-09-26 13:58:03,Jellin Ningombamz,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",excellent,9,1,0.5719,positive,1.0,negative
Swiggy,nice,5,2025-09-26 13:57:20,Mintu Kumar,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,"there is no payment option,I selected matka icecream,but I couldn't find out how to pay,there should be payment option below selected item",1,2025-09-26 13:55:41,Muktidarshan Chauhan,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",payment option select matka icecream find pay payment option select item,138,11,-0.296,negative,0.0,negative
Swiggy,awesome,5,2025-09-26 13:55:14,Esrar R Ansari,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",awesome,7,1,0.6249,positive,1.0,positive
Swiggy,good,4,2025-09-26 13:55:10,Surya Narayan Mishra,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,good 👍,3,2025-09-26 13:53:40,Sonu Kumar,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb,6,2,0.4404,positive,0.7,neutral
Swiggy,worst,1,2025-09-26 13:53:30,பாலாஜி வெ,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",worst,5,1,-0.6249,negative,-1.0,negative
Swiggy,Excellent,5,2025-09-26 13:53:29,Darshan Kumar,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",excellent,9,1,0.5719,positive,1.0,positive
Swiggy,sweet,5,2025-09-26 13:52:43,Basavanna S kalla,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",sweet,5,1,0.4588,positive,0.35,positive
Swiggy,very nice 👍,5,2025-09-26 13:51:46,Ritu Kachhap,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice thumb,11,2,0.4754,positive,0.78,positive
Swiggy,nice,5,2025-09-26 13:48:40,Kunal Kuiry,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,nice,5,2025-09-26 13:48:31,Sudeep Mandal,0,"Hi there, thank you for the excellent rating. This will inspire us to continue delivering exceptional service as we always do. 💓
",nice,4,1,0.4215,positive,0.6,positive
Swiggy,nice app must discount,5,2025-09-26 13:43:55,Parimal Kamatkar,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice app must discount,22,4,0.4215,positive,0.6,positive
Swiggy,🤘,5,2025-09-26 13:41:58,Sushant Singh,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",sign horn,1,2,0.0,neutral,0.0,positive
Swiggy,customer service badd,1,2025-09-26 13:41:14,Karan? Gill?,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",customer service badd,21,3,0.0,neutral,0.0,negative
Swiggy,good 🤩,5,2025-09-26 13:38:44,Karthikeyan R,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good star strike,6,3,0.4404,positive,0.7,positive
Swiggy,"ordered vegetarian food and found tiny chicken pieces in it ..... uploaded many pictures twice as proof but customer service denied the fact and claimed ""it is not chicken "" ......that too during navratri .... totally denying the sentimental and religious beliefs..",1,2025-09-26 13:38:36,neha singh,0,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",order vegetarian food find tiny chicken piece upload many picture twice proof customer service deny fact claim chicken navratri totally deny sentimental religious belief,265,24,-0.6179,negative,-0.007142857142857141,negative
Swiggy,okkkk,5,2025-09-26 13:37:35,Kukkala Venky,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",okkkk,5,1,0.0,neutral,0.0,positive
Swiggy,good👍👍,3,2025-09-26 13:36:54,Lakshmanan Dhanam,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb thumb,6,3,0.4404,positive,0.0,neutral
Swiggy,"removing features and payment options. wow. can't use pluxee card as it continuously says ""not applicable since you have a non food item in the cart"" when I have only items from burger king. lol.",1,2025-09-26 13:33:56,Karan Dhupar (KD),0,"Hi there, apologies for the hassle you had to face. We would like to get this checked. Kindly drop an email to us at swiggysocial@swiggy.in from your registered mailbox and allow us the chance to do so.",remove feature payment option wow use pluxee card continuously say applicable since non food item cart item burger king lol,195,20,0.765,positive,0.3,negative
Swiggy,nice work,5,2025-09-26 13:33:28,Nitesh kr Sharma,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice work,9,2,0.4215,positive,0.6,positive
Swiggy,"Taking too many charges as compared to the real one, if the restaurant is near swiggy taking too many delivery charges, Gst,etc and Fake offers also within a minute the charges increases.",1,2025-09-26 13:33:27,Sanskruti Domde,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",take many charge compare real one restaurant near swiggy take many delivery charge gst etc fake offer also within minute charge increase,187,22,-0.8126,negative,0.14999999999999997,negative
Swiggy,আমার অ্যাক্সিডেন্ট হয়েছে কিন্তু আপনাদের এই সংস্থার জন্য আমি বাড়িতে বসে আমার ফ্যামিলির আবদার গুলো পূরণ করতে পারলাম ধন্যবাদ সবাইকে swiggy পরিবারকে,5,2025-09-26 13:28:44,Mantu Das,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",swiggy,146,1,0.0,neutral,0.0,positive
Swiggy,good,5,2025-09-26 13:27:59,maryeoprd kumari,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,"pathetic service, took more than 2 hours while app said 24 min. delivery partner was roaming all around the. still location was shown at the restaurant.when contacted the support. they said only we are sorry for the inconvenience caused. but had to wait almost 2 hours to get the order delivered all the best Swiggy with such fantastic service and support",1,2025-09-26 13:27:49,shivakumar bhat,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",pathetic service take hour app say min delivery partner roam around still location show restaurant contact support say sorry inconvenience cause wait almost hour get order deliver good swiggy fantastic service support,355,32,0.9306,positive,0.05714285714285715,negative
Swiggy,very useful 👌,5,2025-09-26 13:26:35,Sobanavengatesan,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",useful hand,13,2,0.871,positive,0.39,positive
Swiggy,nice,5,2025-09-26 13:25:32,Saloni Sona,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,good 👍,5,2025-09-26 13:24:05,Dinesh rathod,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good thumb,6,2,0.4404,positive,0.7,positive
Swiggy,good & very fast service,5,2025-09-26 13:22:01,MUKESH BAIRWA,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good fast service,24,3,0.4404,positive,0.48,positive
Swiggy,poor service,1,2025-09-26 13:18:49,Subhankar Mondal,0,"Hey there, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",poor service,12,2,-0.4767,negative,-0.4,negative
Swiggy,good,3,2025-09-26 13:15:32,David Kerketta,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,neutral
Swiggy,noice,5,2025-09-26 13:13:27,Rajat Singh,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",noice,5,1,0.0,neutral,0.0,positive
Swiggy,Best,5,2025-09-26 13:11:23,Anuj Bansal,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",well,4,1,0.6369,positive,1.0,positive
Swiggy,good,5,2025-09-26 13:10:34,Deepak Kumar,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,great 👍,5,2025-09-26 13:05:37,manish dubey,0,Hi there! Thank you for the excellent rating. This will inspire us to continue delivering exceptional service as we always do. Keep Swiggying. 🧡,great thumb,7,2,0.6249,positive,0.8,positive
Swiggy,good,5,2025-09-26 13:04:04,karthika karthi,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,over priced,2,2025-09-26 13:00:09,SAYED BILAL AHMED,0,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",price,11,1,0.0,neutral,0.0,negative
Swiggy,nice,5,2025-09-26 12:58:12,Nizam Ali Nizam Ali,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,taxes are high,4,2025-09-26 12:56:12,Lidi,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",taxis high,14,2,0.0,neutral,0.16,positive
Swiggy,nothing to on time,2,2025-09-26 12:55:00,Sathish TEJA,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",nothing time,18,2,0.0,neutral,0.0,negative
Swiggy,cash on delivery available please,5,2025-09-26 12:51:20,Bipasha Das,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",cash delivery available please,33,4,0.3182,positive,0.4,positive
Swiggy,best service and price 👍🏻,5,2025-09-26 12:47:17,Random name,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good service price thumb light skin tone,25,7,0.6369,positive,1.0,positive
Swiggy,by mistake while exploring the order was placed after which order was immediately cancelled but then also they charged me the whole amount,1,2025-09-26 12:46:50,MOHAMMED ALI KARBHARI,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,mistake explore order place order immediately cancel also charge whole amount,138,11,-0.5267,negative,0.2,negative
Swiggy,thank you for effort .. and i enjoyed 😉,5,2025-09-26 12:46:06,kuppuswami ganesan,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",thank effort enjoy wink face,39,5,0.7003,positive,0.5,positive
Swiggy,thks for service,5,2025-09-26 12:44:40,Muhammed Sahil,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",thks service,16,2,0.34,positive,0.0,positive
Swiggy,"Recently delivery executives are keeping my food between their feet on scooter on the foot rest! I am a long time Swiggy user and I prefer Swiggy to all other food delivery applications , but Swiggy must really focus on delivery executive behaviour and food safety. On my most recent order the delivery executive was not wearing uniform and did not have the Swiggy food bag I asked him why? He said he is actually a Rapido rider ; this is the worst partnership idea please don't do this !!!!!!",4,2025-09-26 12:40:32,Sid,1,Thank you for your rating! We hope to keep on giving you a consistent service every time. So please email us at swiggysocial@swiggy.in with more details about your experience.,recently delivery executive keep food foot scooter foot rest long time swiggy user prefer swiggy food delivery application swiggy must really focus delivery executive behaviour food safety recent order delivery executive wear uniform swiggy food bag ask say actually rapido rider bad partnership idea please,493,45,0.0,neutral,-0.059375,positive
Swiggy,very nice service,5,2025-09-26 12:40:02,chandrakant lambe,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice service,17,2,0.4754,positive,0.78,positive
Swiggy,good,5,2025-09-26 12:39:08,Nandha Nandy,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
